,comment_id,Comment,word_length
295,1174,He is always willing to learn new skills and demonstrate them practically,5.166666666666667
296,1175,This was the first activity during the networking session. He did great in the surveying exercise as well as diagramming and quantifying the bills needed for the Network Project.,5.172413793103448
297,1176,Very active and practical student and paid clear attention during the demonstration of the Wireless Security Administration before availing him the devices,6.090909090909091
298,1177,"He managed to configure the Networking Devices first in the Cisco Packet Tracer and later shifted to Live Machine configurations using the Putty software, Console Cable. The configurations involved VLAN, VLAN Trunking, Inter-VLAN Routing, Switch port Security, as well as EIGRP and ACL. I do believe he demonstrate the configuration of protocols very well.",5.611111111111111
299,1178,He designed a multi page WordPress site and customized it to match the assigned design and requirements,5.117647058823529
300,1179,He managed to design a website using CMS (WordPress) and later hosting it using 60 days free Trial hosting service provided by SmarterASP.net . I do believe he do thorough Domain registration and Web hosting,4.942857142857143
301,1180,"He demonstrated good  knowledge and understanding of the Motherboard components, troubleshooting Motherboard problems.",8.076923076923077
302,1181,This was a public holiday and the office was not yet open to official duties,4.133333333333334
303,1182,Muwanga Ian was very active during this session of Operating Systems. He managed to Install Windows 10 Enterprise and Windows 8  Professional as well the Device drivers.,5.2592592592592595
304,1183,This activity involved introductory usage of the OS environment and preparing for installation which included making bootable devices that is DVD and Flash disks,5.75
